epoch,generated_text,prompt,step,train_loss,val_loss
0,,,180,0.2340300977230072,
0,,,181,0.9267836809158325,
0,,,182,2.5597522258758545,
0,,,183,0.5590871572494507,
0,,,184,0.5099274516105652,
0,,,185,9.652978042140603e-05,
0,,,186,1.2140854597091675,
0,,,187,0.5907076001167297,
0,,,188,1.4381672143936157,
0,,,189,0.9834838509559631,
0,,,190,1.6345075368881226,
0,,,191,1.9315705299377441,
0,,,192,1.075814127922058,
0,,,193,1.4976704120635986,
0,,,194,0.044628243893384933,
0,,,195,0.47763943672180176,
0,,,196,1.8525331020355225,
0,,,197,0.08967726677656174,
,"Explain quantum computing: to the end , and a time of the main , and the episode as a @.@.@ @.@ was the 1 . The first in the 5 was the show was @.@ show . The @.@ Missouri to the main . 
",Explain quantum computing:,0,,
,"Write a story about a space explorer: , and an end . 
",Write a story about a space explorer:,1,,
,"Describe the process of photosynthesis: to the 1 @-@ than a same . Thes @.@ @.@ @.@ @-@ was a part of a 1 @.@.@ @.@ . 
",Describe the process of photosynthesis:,2,,
,"What is the theory of relativity? , and the original original upper and an show , and the . The final , and a end . The his original "" to the most . The single the first @.@ . The third . The 19 , which for the 5 for his most . Thes @.@ a Missouri by been show . The third of the first @.@ to a 1 @.@ . The his be the 1.@ . The a part , and a episode . The "" . The the @.@ third , and a single . The second third to thes @.@ album . 
",What is the theory of relativity?,3,,
,"How does machine learning work? , and the 3 to a @.@ @.@.@ , and @.@ to "" @.@ @.@ was Old @.@ be it not most and a episode @.@ as as his @.@-@ @.@ 1 , and all "".@ @.@ , which . The part and a single @.@ third in an final . 
",How does machine learning work?,4,,
0,,,198,0.4555032253265381,
,"Explain quantum computing: . The@ also upper of his@ . The upper . The first of the end . The 19 . The part , and a quarter . 
",Explain quantum computing:,0,,
,"Write a story about a space explorer: . 
",Write a story about a space explorer:,1,,
,"Describe the process of photosynthesis: . The@ than the show of the end . 
",Describe the process of photosynthesis:,2,,
,"What is the theory of relativity? , and the upper @.@ in thes as an 3 to a episode , which and the two seconds was an been also @.@ to the @.@ . 
",What is the theory of relativity?,3,,
,"How does machine learning work? , and the@ . 
",How does machine learning work?,4,,
0,,,199,0.5139692425727844,
0,,,200,1.4601778984069824,
0,,,201,0.8999991416931152,
0,,,202,1.319486141204834,
0,,,203,0.5172114968299866,
0,,,204,0.5930567979812622,
0,,,205,0.07733616232872009,
0,,,206,1.1314561367034912,
0,,,207,0.011648443527519703,
0,,,208,1.758341908454895,
0,,,209,0.3479626774787903,
0,,,210,1.434003472328186,
0,,,211,1.083800196647644,
0,,,212,1.2882620096206665,
0,,,213,0.5797367095947266,
0,,,214,2.0337986946105957,
0,,,215,0.5030091404914856,
0,,,216,1.1195192337036133,
0,,,217,1.0515333414077759,
0,,,218,0.9719445109367371,
0,,,219,1.2270511388778687,
0,,,220,1.8619917631149292,
0,,,221,1.5563571453094482,
0,,,222,0.9000297784805298,
0,,,223,0.5354740619659424,
0,,,224,0.009524206630885601,
0,,,225,0.6713200807571411,
0,,,226,0.29192793369293213,
0,,,227,0.19252462685108185,
0,,,228,0.9357959032058716,
0,,,229,0.39238110184669495,
0,,,230,0.7430627346038818,
0,,,231,0.9665147662162781,
0,,,232,0.3173694908618927,
0,,,233,0.7267200946807861,
0,,,234,1.5381172895431519,
0,,,235,0.4081229269504547,
0,,,236,1.3319395780563354,
0,,,237,1.4265331029891968,
0,,,238,0.3051997721195221,
0,,,239,1.801030158996582,
0,,,240,1.5143414735794067,
0,,,241,0.8464611768722534,
0,,,242,2.0874547958374023,
0,,,243,1.0840696096420288,
0,,,244,0.029480047523975372,
0,,,245,1.3797918558120728,
0,,,246,1.2974400520324707,
0,,,247,0.9135308265686035,
0,,,248,0.6357619166374207,
0,,,249,1.175033450126648,
0,,,250,1.1099871397018433,
0,,,251,0.9024321436882019,
0,,,252,0.9018651247024536,
0,,,253,0.32830819487571716,
0,,,254,1.6110364198684692,
0,,,255,0.19561095535755157,
0,,,256,0.5696715712547302,
0,,,257,0.16178449988365173,
0,,,258,0.013480364345014095,
0,,,259,1.2517098188400269,
0,,,260,1.8225336074829102,
0,,,261,0.29066023230552673,
0,,,262,0.3871479034423828,
0,,,263,0.8558048605918884,
0,,,264,0.7246912121772766,
0,,,265,1.4998059272766113,
0,,,266,0.4681336581707001,
0,,,267,1.605971336364746,
0,,,268,0.007111451588571072,
0,,,269,0.3336506485939026,
0,,,270,0.5396780967712402,
0,,,271,1.1504555940628052,
0,,,272,0.2590270936489105,
0,,,273,1.093127727508545,
0,,,274,0.02928180992603302,
0,,,275,0.949984073638916,
0,,,276,1.0606967210769653,
0,,,277,2.084681182168424e-05,
0,,,278,0.9171862602233887,
0,,,279,0.37092626094818115,
0,,,280,0.4203045964241028,
0,,,281,0.43623876571655273,
0,,,282,0.4340907335281372,
0,,,283,0.4626641273498535,
0,,,284,0.6571659445762634,
0,,,285,0.4733041226863861,
0,,,286,1.0102380514144897,
0,,,287,0.2652492821216583,
0,,,288,0.5184009671211243,
0,,,289,0.4293684959411621,
0,,,290,0.6109310388565063,
0,,,291,1.242082118988037,
0,,,292,0.6542976498603821,
0,,,293,1.7414425611495972,
0,,,294,1.388841986656189,
0,,,295,1.1419612169265747,
0,,,296,1.0333890914916992,
0,,,297,0.05470432713627815,
0,,,298,1.2638527154922485,
0,,,299,0.4152592420578003,
0,,,300,0.8385670185089111,
0,,,301,0.4527468979358673,
0,,,302,0.09018785506486893,
0,,,303,0.298819363117218,
0,,,304,0.8126578330993652,
0,,,305,1.66838800907135,
0,,,306,0.3519505560398102,
0,,,307,1.1160911321640015,
0,,,308,0.9027239680290222,
0,,,309,0.6973899006843567,
0,,,310,0.10753008723258972,
0,,,311,1.1144070625305176,
0,,,312,0.03502202033996582,
0,,,313,1.3341141939163208,
0,,,314,1.2722370624542236,
0,,,315,0.5512977242469788,
0,,,316,1.2908855676651,
0,,,317,0.7314298152923584,
0,,,318,2.13197922706604,
0,,,319,0.2095317393541336,
0,,,320,0.15335054695606232,
0,,,321,0.638158917427063,
0,,,322,0.3043420910835266,
0,,,323,0.44445618987083435,
0,,,324,0.885067880153656,
0,,,325,1.7676409482955933,
0,,,326,0.4009859263896942,
0,,,327,0.421434223651886,
0,,,328,0.3143594563007355,
0,,,329,1.8170075416564941,
0,,,330,0.8616975545883179,
0,,,331,0.870960533618927,
0,,,332,1.272589087486267,
0,,,333,2.4211907386779785,
0,,,334,0.6628859043121338,
0,,,335,0.39775246381759644,
0,,,336,0.9464411735534668,
0,,,337,1.0005711317062378,
0,,,338,0.7095258235931396,
0,,,339,1.0644795894622803,
0,,,340,0.857485830783844,
0,,,341,0.28676554560661316,
0,,,342,0.6429869532585144,
0,,,343,1.4479875564575195,
0,,,344,0.6940841674804688,
0,,,345,0.2587631344795227,
0,,,346,1.9161080121994019,
0,,,347,0.6242303252220154,
0,,,348,0.495365709066391,
0,,,349,1.1898767948150635,
0,,,350,1.0307990312576294,
0,,,351,0.9733157157897949,
0,,,352,0.3363647162914276,
0,,,353,1.4576903581619263,
0,,,354,0.8339458107948303,
0,,,355,0.9948151111602783,
0,,,356,0.4801870882511139,
0,,,357,1.3212655782699585,
0,,,358,1.0369994640350342,
0,,,359,1.175308108329773,
0,,,360,1.1805959939956665,
0,,,361,2.0079166889190674,
0,,,362,0.39258116483688354,
0,,,363,0.5801863074302673,
0,,,364,1.561113715171814,
0,,,365,1.7918567657470703,
0,,,366,1.8801710605621338,
0,,,367,0.8708627223968506,
0,,,368,0.6218280792236328,
0,,,369,0.7261613607406616,
0,,,370,1.351851224899292,
0,,,371,1.5213818550109863,
0,,,372,1.0236461162567139,
0,,,373,2.162230968475342,
0,,,374,2.1496846675872803,
0,,,375,0.849079966545105,
0,,,376,0.7396865487098694,
0,,,377,1.5960451364517212,
0,,,378,1.0653316974639893,
0,,,379,0.9198868870735168,
0,,,380,0.7225319743156433,
0,,,381,1.4061542749404907,
0,,,382,1.2013918161392212,
0,,,383,0.764305055141449,
0,,,384,1.2394715547561646,
0,,,385,1.0270767211914062,
0,,,386,1.2047359943389893,
0,,,387,1.240980625152588,
0,,,388,0.24905133247375488,
0,,,389,0.5996225476264954,
0,,,390,0.2679140269756317,
0,,,391,0.4158302843570709,
0,,,392,0.6925933957099915,
0,,,393,2.1556267738342285,
0,,,394,0.797705352306366,
0,,,395,1.0254759788513184,
0,,,396,4.157394869253039e-06,
0,,,397,0.5343440175056458,
,"Explain quantum computing: @-@-@ 8 @-@-@ 5 @-@ 6 , the new city was two million of the first @-@ 000 on the episode of the first been not been been have a number of the time , a United @-@ 9 @.@ 9 @-@ 5 @-@-@ 000 . The site to the show . 
",Explain quantum computing:,0,,
,"Write a story about a space explorer: . They was not not been was been been not have been not have of the last been been to the United @-@ 000 @-@ 5  be 5 @-@ 000 , and they . These , the first time . 
",Write a story about a space explorer:,1,,
,"Describe the process of photosynthesis: to a first @.@ 5  0 . These @-@ 5  0 @-@ 5th "" "" , in the final on the album . "" . In the new@ 000 on the two . After the first @-@ 000 of the second @-@ 1 @.@ 2 of the early time of the album as the first are a new season . In the last been been reported to the early times . 
",Describe the process of photosynthesis:,2,,
,"What is the theory of relativity? to the city to the same was been been they been have been a New first days , it was a last forced of the two , but the first @-@-@ 6 . He was they to the same had been to the United States was been the week . 
",What is the theory of relativity?,3,,
,"How does machine learning work? , the episode on a school . The first time to the group of a first known of the first @-@ 5 @-@ 000 @.@ 6 @.@ time of the few @.@ 2 of the two @.@ 6 @.@ 6 @-@ 4 @-@ 1 @-@ 000 of the first to the first in the week of the first not been been be a most . She was have been been not not have a first been a first 20 . "" , the three @-@ 5 @-@ 000 of the first 4 @.@ 000 of the new first no early season . "" 
",How does machine learning work?,4,,
0,,,398,0.6174200177192688,
,"Explain quantum computing: and the city of the time that not also is a United @-@ 4 @-@-@ 000 . The fewth The Assembly , which was the next of the early @-@ 4 @-@ @-@ 5 @-@ 5 , the first time as the first a second of the episode , the first , and the first 1990 ( 1 @-@ 000 . 
",Explain quantum computing:,0,,
,"Write a story about a space explorer: to the case @-@ 2 of the end , and have to the first  be an right of the early , a first of the end the first of the three  be been been the city @-@ 2  be to the first @-@ yard of the final of the three @.@ @-@ 5 @-@ 2  1 of the first @-@ a right to the final , the final of the United  4  be be been have lost on the town , the series . 
",Write a story about a space explorer:,1,,
,"Describe the process of photosynthesis: to the second  the first series of the firstth The new end of the second was not are one of a time , a first  be the time , and the Assembly and a head , and a first of the time in the first @-@ 6 , the group of the nextth century 's @-@ 5 @-@ 4 @-@ 6 @.@ 000 of the first been be are a number . 
",Describe the process of photosynthesis:,2,,
,"What is the theory of relativity? of the first @-@ 000 of the first @-@ 5 . The first 6 @-@ 000 , the group of the week , and a same joined , and the third in the United @-@ 000 . 
",What is the theory of relativity?,3,,
,"How does machine learning work? , which is a firstth century , a few of the United @.@ 8 @-@ 000 and the last a last had also been forced to the area in the first were held on the first days , and a two of the last reported , in the last set the last been the town to the group of the first lost to be been a few @-@ 6 . The first was been are been be the first known was held of the first are the final of the new final on the first no new first was are been only originally , he is "" . Thisth The city of the new second @-@ 6 @-@ 000 of the last not been not been not are been to the part . The last in the New first like a few . However @.@ time was been forced to the two @-@ 6 @-@ 4 @.@ 8  6 @-@ 4th century @-@ 5 @-@ 5",How does machine learning work?,4,,
0,,,399,1.2302135229110718,
0,,,400,0.3384046256542206,
0,,,401,0.631934642791748,
0,,,402,0.9431542754173279,
0,,,403,0.7679120898246765,
0,,,404,1.328702449798584,
0,,,405,0.7883769273757935,
0,,,406,0.6349061727523804,
0,,,407,0.03459801524877548,
0,,,408,0.47972142696380615,
0,,,409,1.1674373149871826,
0,,,410,0.0443321093916893,
0,,,411,1.7501388788223267,
0,,,412,2.36340594291687,
0,,,413,1.2332496643066406,
0,,,414,0.9425821900367737,
0,,,415,0.4802376925945282,
0,,,416,0.09744886308908463,
0,,,417,1.5042318105697632,
0,,,418,1.5283511877059937,
0,,,419,0.013302440755069256,
0,,,420,1.5620753765106201,
0,,,421,1.4999351501464844,
0,,,422,0.5172733068466187,
0,,,423,1.452616810798645,
0,,,424,0.021175581961870193,
0,,,425,0.7818153500556946,
0,,,426,1.3533676862716675,
0,,,427,1.1922733783721924,
0,,,428,1.1034736633300781,
0,,,429,0.4557812213897705,
0,,,430,0.09895024448633194,
0,,,431,0.013187811709940434,
0,,,432,0.4642646014690399,
0,,,433,1.3220933675765991,
0,,,434,0.03285893052816391,
0,,,435,0.3592163324356079,
0,,,436,0.524986743927002,
0,,,437,2.069895029067993,
0,,,438,0.04019171744585037,
0,,,439,0.9166029691696167,
0,,,440,1.057126760482788,
0,,,441,0.8718408346176147,
0,,,442,0.548683762550354,
0,,,443,2.382678270339966,
0,,,444,0.8242760896682739,
0,,,445,1.0619994401931763,
0,,,446,0.3784843981266022,
0,,,447,0.1875734180212021,
0,,,448,0.1416933238506317,
0,,,449,0.5662316083908081,
0,,,450,1.4478782415390015,
0,,,451,0.8900744915008545,
0,,,452,2.132962942123413,
0,,,453,0.2856976389884949,
0,,,454,1.1650505065917969,
0,,,455,1.9687961339950562,
0,,,456,0.5426746606826782,
0,,,457,0.7485977411270142,
0,,,458,1.5749861001968384,
0,,,459,0.9063185453414917,
0,,,460,1.9403088092803955,
0,,,461,1.0588889122009277,
0,,,462,0.5789667367935181,
0,,,463,0.7383756637573242,
0,,,464,1.5291730165481567,
0,,,465,1.4438868761062622,
0,,,466,0.49005377292633057,
0,,,467,1.4813153743743896,
0,,,468,0.43610653281211853,
0,,,469,0.24032649397850037,
0,,,470,1.183957815170288,
0,,,471,0.3691557049751282,
0,,,472,1.4135013818740845,
0,,,473,5.960464477539062e-07,
0,,,474,0.7528687715530396,
0,,,475,0.49276721477508545,
0,,,476,0.35340437293052673,
0,,,477,1.188776969909668,
0,,,478,0.8740543723106384,
0,,,479,1.2560949325561523,
0,,,480,1.7912966012954712,
0,,,481,1.1408878564834595,
0,,,482,0.933478832244873,
0,,,483,1.3133066892623901,
0,,,484,0.1677357405424118,
0,,,485,0.49016377329826355,
0,,,486,1.0020033121109009,
0,,,487,1.3358162641525269,
0,,,488,0.0124572878703475,
0,,,489,0.4538347125053406,
0,,,490,1.1587084531784058,
0,,,491,0.7182258367538452,
0,,,492,0.5098902583122253,
0,,,493,0.21416325867176056,
0,,,494,1.2521861791610718,
0,,,495,0.151575967669487,
0,,,496,0.1340993493795395,
0,,,497,0.008967185392975807,
0,,,498,1.3836215734481812,
0,,,499,0.46895554661750793,
0,,,500,1.584777593612671,
0,,,501,0.35954833030700684,
0,,,502,0.5507280230522156,
0,,,503,0.7217774391174316,
0,,,504,0.2800809442996979,
0,,,505,0.7500823140144348,
0,,,506,1.0315001010894775,
0,,,507,0.602625846862793,
0,,,508,0.05153854563832283,
0,,,509,1.445063591003418,
0,,,510,0.43437591195106506,
0,,,511,1.545570969581604,
0,,,512,0.5230615139007568,
0,,,513,0.5836133360862732,
0,,,514,0.7223023176193237,
0,,,515,0.01285190787166357,
0,,,516,1.4648250341415405,
0,,,517,0.32644030451774597,
0,,,518,1.17241632938385,
0,,,519,0.4640999734401703,
0,,,520,0.48736679553985596,
0,,,521,1.9555094242095947,
0,,,522,0.653201699256897,
0,,,523,1.2371243238449097,
0,,,524,0.016254954040050507,
0,,,525,0.009035564959049225,
0,,,526,0.6054382920265198,
0,,,527,1.2963718063474516e-06,
0,,,528,0.37784135341644287,
0,,,529,1.0338504314422607,
0,,,530,0.5674589276313782,
0,,,531,0.07474710047245026,
0,,,532,1.2468483448028564,
0,,,533,0.9263413548469543,
0,,,534,0.7026116251945496,
0,,,535,0.09389347583055496,
0,,,536,0.6340283155441284,
0,,,537,1.0801335573196411,
0,,,538,3.531487664076849e-06,
0,,,539,0.38837260007858276,
0,,,540,0.932255744934082,
0,,,541,0.7843719124794006,
0,,,542,0.24730220437049866,
0,,,543,1.0315877199172974,
0,,,544,0.041815437376499176,
0,,,545,0.6447093486785889,
0,,,546,0.7376364469528198,
0,,,547,2.148531675338745,
0,,,548,0.5378433465957642,
0,,,549,0.24327093362808228,
0,,,550,0.19208940863609314,
0,,,551,0.44080308079719543,
0,,,552,0.3355899453163147,
0,,,553,0.7255390286445618,
0,,,554,1.431278109550476,
0,,,555,1.4700137376785278,
0,,,556,1.3874136209487915,
0,,,557,1.2232774496078491,
0,,,558,1.3382471799850464,
0,,,559,1.1741336584091187,
0,,,560,0.1298849880695343,
0,,,561,0.8439220190048218,
0,,,562,1.6867003440856934,
0,,,563,0.45287537574768066,
0,,,564,0.7751187086105347,
0,,,565,0.3043859601020813,
0,,,566,0.26118776202201843,
0,,,567,2.0434417724609375,
0,,,568,0.3451012074947357,
0,,,569,3.4869301543949405e-06,
0,,,570,0.7834610939025879,
0,,,571,0.7809194326400757,
0,,,572,0.9567511081695557,
0,,,573,2.4176506996154785,
0,,,574,1.0471153259277344,
0,,,575,0.3504534065723419,
0,,,576,0.5284069180488586,
0,,,577,0.7281084656715393,
0,,,578,0.8887399435043335,
0,,,579,0.6496363878250122,
0,,,580,1.8326059579849243,
0,,,581,0.4063752293586731,
0,,,582,1.22142493724823,
0,,,583,2.1198184490203857,
0,,,584,1.9058904647827148,
0,,,585,0.7529453635215759,
0,,,586,0.1900368332862854,
0,,,587,0.36534228920936584,
0,,,588,0.9137775897979736,
0,,,589,0.6576762795448303,
0,,,590,0.8556557893753052,
0,,,591,1.4738829135894775,
0,,,592,1.253899097442627,
0,,,593,0.24538449943065643,
0,,,594,0.9327828884124756,
0,,,595,2.341214418411255,
0,,,596,0.6991673707962036,
0,,,597,0.7253785729408264,
,"Explain quantum computing: ) , and a United @-@ 7th century . 
",Explain quantum computing:,0,,
,"Write a story about a space explorer: , and was the song to be used to the late be a second , and the main first time , and the main population of the French.@ be then not been a ship of the city . 
",Write a story about a space explorer:,1,,
,"Describe the process of photosynthesis: . 
",Describe the process of photosynthesis:,2,,
,"What is the theory of relativity? , while the ship of the first years to the top of the last be been used by the modern time on the total of the first first important , and a number of the first ownh . 
",What is the theory of relativity?,3,,
,"How does machine learning work? was the ship of the eastern was in the late be been in the late be been have been the full . The modern other of the late season in the late be an two of the album . 
",How does machine learning work?,4,,
0,,,598,1.9802789688110352,
,"Explain quantum computing: was the city , but the total of the city of the village of the ship , and the city , which was the two of the last be been not have been a album . The United States , and other of the first of the eastern . 
",Explain quantum computing:,0,,
,"Write a story about a space explorer: in the National second of the city of the city in the city , and a city of the city . 
",Write a story about a space explorer:,1,,
,"Describe the process of photosynthesis: , and it was been a album was the song to the city of the United . 
",Describe the process of photosynthesis:,2,,
,"What is the theory of relativity? , and the album , and in the long , and that the number of the main.... &.. Zealand , and the Unitedth century , the long , and the German , and the end of the long , and the right of the rest , and the German and the last time of the Grand , the city , and the midth century and a city and the last play to be only the main second time in the city . 
",What is the theory of relativity?,3,,
,"How does machine learning work? , and the city , a first first first..int ( the United @-@ 000 @-@ 000 of the time , was the modern , including the two . The right , and the United @-@ 6th century , a main first time of the end of the city , and the time 's . 
",How does machine learning work?,4,,
0,,,599,0.5911878347396851,
0,,,600,1.067339301109314,
0,,,601,0.6468086242675781,
0,,,602,0.5926222205162048,
0,,,603,0.8261774182319641,
0,,,604,0.3900926113128662,
0,,,605,1.0311373472213745,
0,,,606,1.447232723236084,
0,,,607,1.8243513107299805,
0,,,608,0.5630078911781311,
0,,,609,0.6116403937339783,
0,,,610,0.10358870774507523,
0,,,611,1.6449072360992432,
0,,,612,0.22531287372112274,
0,,,613,0.4241150915622711,
0,,,614,0.8885712027549744,
0,,,615,0.3428518772125244,
0,,,616,0.5046900510787964,
0,,,617,0.027987835928797722,
0,,,618,0.6656187772750854,
0,,,619,1.0074429512023926,
0,,,620,0.5509524941444397,
0,,,621,0.14639490842819214,
0,,,622,1.884207010269165,
0,,,623,2.3388125896453857,
0,,,624,1.180915117263794,
0,,,625,0.9531188011169434,
0,,,626,1.9912643432617188,
0,,,627,1.1342782974243164,
0,,,628,2.1709845066070557,
0,,,629,0.4112994968891144,
0,,,630,2.524976968765259,
0,,,631,1.0118383169174194,
0,,,632,0.4534246623516083,
0,,,633,0.40484094619750977,
0,,,634,0.1769426316022873,
0,,,635,0.6672283411026001,
0,,,636,0.3045486509799957,
0,,,637,0.4913587272167206,
0,,,638,0.8506011366844177,
0,,,639,1.1496427059173584,
0,,,640,0.9285643100738525,
0,,,641,1.92551851272583,
0,,,642,0.8053971529006958,
0,,,643,1.1156772375106812,
0,,,644,1.2046440839767456,
0,,,645,0.5504013299942017,
0,,,646,0.2526888847351074,
0,,,647,0.07710134983062744,
0,,,648,1.7178988456726074,
0,,,649,0.9029889702796936,
0,,,650,1.6019322872161865,
0,,,651,4.217115929350257e-06,
0,,,652,0.3544638156890869,
0,,,653,0.35296228528022766,
0,,,654,1.5634374618530273,
0,,,655,0.6687028408050537,
0,,,656,0.2299337536096573,
0,,,657,2.548119306564331,
0,,,658,1.5424954891204834,
0,,,659,1.0984172821044922,
0,,,660,1.3298898935317993,
0,,,661,0.938138484954834,
0,,,662,0.6220787763595581,
0,,,663,1.7005268335342407,
0,,,664,0.6654876470565796,
0,,,665,0.8368544578552246,
0,,,666,0.5872059464454651,
0,,,667,0.17348097264766693,
0,,,668,1.264262080192566,
0,,,669,0.8864215016365051,
0,,,670,0.6890355348587036,
0,,,671,0.33995363116264343,
0,,,672,0.5582907795906067,
0,,,673,1.2707970142364502,
0,,,674,0.1461094468832016,
0,,,675,0.21628427505493164,
0,,,676,1.2539044618606567,
0,,,677,0.6588526368141174,
0,,,678,0.4988618493080139,
0,,,679,1.4987021684646606,
0,,,680,1.2386850118637085,
0,,,681,1.3716963529586792,
0,,,682,0.5852170586585999,
0,,,683,1.113939881324768,
0,,,684,0.7258308529853821,
0,,,685,2.352032423019409,
0,,,686,0.5314544439315796,
0,,,687,0.5906209349632263,
0,,,688,0.45654624700546265,
0,,,689,0.06809821724891663,
0,,,690,0.05727384239435196,
0,,,691,0.7545982599258423,
0,,,692,1.098048448562622,
0,,,693,1.190658688545227,
0,,,694,0.43487879633903503,
0,,,695,1.0949145555496216,
